MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4.0043,44.0,4.93038,1.0537975,1095.0,3.46519,33.95,-118.31,1.335
1.9837,37.0,4.7865167,1.014045,902.0,2.5337079,38.53,-121.48,0.623
3.0902,26.0,4.168042,1.0487622,4545.0,3.4096024,33.77,-117.91,1.904
1.2024,36.0,5.749035,1.2779922,838.0,3.2355213,38.04,-121.9,0.902
3.7917,32.0,5.13371,1.047081,1513.0,2.849341,33.82,-117.96,1.974
3.6694,17.0,5.098,1.192,1169.0,2.338,38.03,-121.63,2.094
2.0,10.0,3.9113925,1.0717299,2855.0,3.0116034,33.79,-118.29,1.654
5.5647,31.0,5.435659,1.0124031,2296.0,3.55969,37.68,-122.48,2.687
2.6083,27.0,3.509532,0.97920275,2189.0,3.7937608,34.06,-118.18,1.486
4.125,33.0,4.0,0.54545456,23.0,2.090909,38.0,-122.39,2.125
3.3482,41.0,4.0789475,1.0526316,711.0,2.3388157,34.03,-118.45,3.181
6.8226,26.0,7.977679,1.0133928,639.0,2.8526785,33.66,-117.95,3.298
2.6875,34.0,5.24,1.069091,695.0,2.5272727,35.35,-119.03,0.737
1.975,26.0,5.282787,1.0737705,1100.0,4.508197,36.06,-118.97,0.514
6.1401,23.0,6.3057995,1.0140598,1695.0,2.9789104,33.61,-117.67,2.432
2.8903,31.0,4.477459,1.0730875,2962.0,2.023224,37.98,-122.52,3.242
2.2273,43.0,4.8669724,1.2018349,1510.0,3.4633029,34.03,-118.35,1.233
3.6563,31.0,5.1728396,1.0543209,829.0,2.0469136,37.3,-121.91,3.447
0.8543,27.0,2.2978723,1.1755319,1211.0,1.6103723,37.78,-122.42,5.00001
2.2019,24.0,4.9673204,1.0947713,882.0,2.8823528,37.07,-120.84,1.0
1.375,26.0,3.6758106,1.0399003,1065.0,2.6558604,39.13,-123.2,0.844
7.8164,36.0,7.369458,1.2167487,441.0,2.1724138,33.6,-117.89,5.00001
5.2321,46.0,5.6642337,1.0724312,3728.0,2.0932062,37.22,-121.98,5.00001
11.3421,4.0,8.115079,0.9404762,830.0,3.2936509,37.82,-122.08,5.00001
1.3191,50.0,3.448347,1.1528926,1340.0,2.768595,37.96,-121.29,0.923
4.3472,30.0,5.1364484,0.9383178,1491.0,2.7869158,36.6,-121.83,1.85
2.6417,13.0,5.82153,1.1997167,1796.0,2.5439093,38.2,-120.57,1.223
3.1667,36.0,4.6318407,0.7960199,746.0,3.7114427,34.05,-117.97,1.58
6.0794,32.0,6.337559,1.0570523,1628.0,2.5800316,34.16,-118.6,3.385
2.4931,26.0,3.9776537,1.037244,1528.0,2.8454375,33.78,-117.96,2.361
3.0691,16.0,3.933911,1.0552546,2585.0,2.8006501,34.19,-118.92,1.304
3.6641,17.0,5.5771427,1.1542857,511.0,2.92,40.85,-121.07,0.808
5.0828,14.0,6.791075,0.9959432,1584.0,3.2129817,36.83,-119.73,1.114
5.6206,44.0,4.84375,0.9340278,736.0,2.5555556,37.59,-122.34,3.864
1.869,43.0,5.966912,1.0808823,781.0,2.8713236,36.76,-119.77,0.56
2.4741,31.0,3.4148397,1.0421585,2231.0,3.7622259,33.91,-118.29,1.512
4.925,27.0,5.5,1.0398773,1016.0,3.1165645,34.18,-118.65,2.403
2.9352,38.0,4.0437317,0.9825073,713.0,2.0787172,34.15,-118.44,3.045
2.4398,52.0,4.794337,1.1058122,1670.0,2.4888227,38.29,-122.29,1.631
3.125,14.0,5.069869,1.1120815,2140.0,3.1149926,33.25,-117.31,1.023
4.2212,52.0,4.506696,0.93303573,999.0,2.2299106,37.74,-122.42,2.713
4.226,52.0,5.0117645,1.0911765,663.0,1.95,37.77,-122.26,2.75
2.6123,37.0,4.179365,1.0,1904.0,3.0222223,33.93,-117.95,1.613
3.5156,31.0,4.9458485,1.0252707,1062.0,3.833935,34.07,-118.07,1.993
2.7128,26.0,5.492393,1.1106501,1792.0,2.4785616,35.13,-120.62,2.099
6.6355,19.0,7.210909,1.0290909,1098.0,3.9927273,33.75,-117.95,2.761
6.2096,14.0,5.3650794,0.93650794,384.0,3.047619,33.18,-117.28,1.781
2.6987,25.0,5.3492956,1.0056338,891.0,2.509859,40.58,-124.14,0.925
4.0368,36.0,4.90085,1.0963173,1099.0,3.1133144,34.23,-118.44,1.831
3.5521,8.0,5.2925277,1.1971383,1312.0,2.0858505,33.6,-117.71,2.298
4.1287,26.0,3.936508,0.9047619,781.0,2.479365,33.86,-117.98,2.058
2.9821,17.0,13.47304,2.5882354,997.0,2.4436274,38.25,-120.34,1.115
4.2171,32.0,4.1243434,1.0210158,1605.0,2.8108582,33.89,-118.29,2.182
2.6071,45.0,4.225806,0.9032258,89.0,2.8709676,33.99,-117.35,1.125
3.06,21.0,3.9045644,1.0082988,903.0,1.873444,32.74,-117.16,2.438
2.4123,24.0,4.686007,0.9840728,1294.0,1.4721274,35.35,-119.07,0.862
3.3926,32.0,5.5754385,1.0637426,4951.0,2.8953216,38.6,-121.3,1.034
2.6048,17.0,6.130621,1.4239829,715.0,1.5310493,33.02,-117.07,1.482
0.8438,17.0,2.9079754,1.0337423,971.0,1.4892638,34.15,-118.14,1.75
2.5682,36.0,5.44,1.0555556,1268.0,2.8177779,32.71,-117.07,1.091
4.635,33.0,6.052381,1.1095238,1099.0,2.6166666,38.46,-122.4,2.485
3.3625,31.0,5.077869,1.0409836,929.0,3.807377,34.1,-117.94,1.534
4.9844,23.0,6.967213,1.0266393,1383.0,2.8340163,33.08,-117.08,2.491
2.515,34.0,5.319149,1.1950355,674.0,2.390071,38.14,-121.29,1.108
2.1727,32.0,3.98,1.0476923,1246.0,1.916923,32.76,-117.14,1.455
4.6838,52.0,6.1467576,1.0682594,714.0,2.43686,34.08,-118.35,4.79
3.9954,52.0,4.655263,1.0894737,1032.0,2.7157896,37.77,-122.5,3.247
1.324,19.0,3.3105648,0.98178506,3127.0,2.8479054,32.68,-117.08,1.226
4.7909,4.0,7.976378,1.2230971,5020.0,3.2939632,34.15,-117.4,1.492
2.1591,52.0,6.1221375,1.221374,564.0,4.3053436,34.06,-117.32,0.635
11.3283,21.0,6.1,0.9,182.0,2.6,37.24,-122.08,5.00001
8.8793,52.0,8.972868,1.1317829,861.0,3.3372092,37.81,-122.23,4.103
4.5179,35.0,5.1980677,1.0966184,902.0,2.178744,33.83,-118.38,4.272
3.1587,47.0,5.3945947,1.1405406,597.0,3.227027,37.75,-122.17,1.004
3.3043,35.0,4.438114,0.9921414,1561.0,3.0667977,34.14,-117.9,1.555
2.5625,52.0,6.2688174,1.2258065,310.0,3.3333333,37.96,-121.27,0.542
2.7348,16.0,4.262525,1.0260521,1532.0,3.0701404,32.99,-117.26,2.313
6.358,26.0,6.835417,1.10625,1145.0,2.3854167,37.58,-122.4,5.00001
3.875,46.0,4.0,1.0,59.0,4.5384617,33.12,-117.11,2.0
2.2444,20.0,2.9770114,1.1175951,2667.0,2.3580902,34.06,-118.45,5.0
6.6288,7.0,6.802554,1.0262771,15037.0,3.69278,34.04,-117.87,3.397
4.6364,11.0,3.9457014,0.91855204,422.0,1.9095023,33.82,-118.19,1.563
3.2813,47.0,5.4857144,1.2634921,1178.0,3.7396824,37.74,-122.41,2.296
3.7585,18.0,5.6182632,1.1257485,1454.0,2.1766467,38.58,-122.59,1.857
4.3472,22.0,5.3925133,1.0417112,2260.0,2.4171124,33.74,-118.31,3.512
2.3846,32.0,2.8015563,1.0340466,3646.0,3.5466926,34.08,-118.3,2.583
10.2289,34.0,7.4473686,0.9784689,1139.0,2.7248805,34.18,-118.09,5.00001
1.7692,39.0,5.1708183,1.1530249,843.0,3.0,38.54,-121.46,0.639
2.9511,42.0,5.404908,1.0429448,464.0,2.8466258,34.19,-118.52,2.039
10.3587,33.0,7.7933884,0.9917355,1010.0,2.7823691,34.15,-118.49,5.00001
3.2024,40.0,5.3730683,1.0529802,1646.0,3.633554,33.93,-118.3,1.28
6.9408,52.0,5.3125,1.0125,493.0,3.08125,34.16,-118.24,2.988
2.3713,18.0,3.5266056,1.0293578,1096.0,2.0110092,37.35,-121.94,2.44
3.875,31.0,4.4166665,0.88095236,208.0,2.4761906,38.73,-122.0,1.375
3.0299,14.0,5.8141026,1.3397436,1356.0,2.897436,40.95,-122.07,0.732
3.7344,44.0,5.583732,0.9617225,452.0,2.1626794,38.54,-121.5,1.798
1.3291,16.0,3.831867,1.0694038,2612.0,2.5532746,32.8,-116.96,1.208
2.8295,52.0,4.94026,1.0545454,1233.0,3.2025974,34.03,-118.31,1.322
4.1926,12.0,3.8909774,1.1033834,1216.0,2.2857144,37.25,-121.81,2.445
3.4133,16.0,4.052174,1.1471572,3285.0,2.1973245,33.71,-117.95,2.909
1.6429,52.0,4.751282,1.1205128,764.0,1.9589744,36.76,-119.8,0.692
1.4524,42.0,3.5231316,1.0284698,1167.0,4.1530247,34.01,-118.27,1.268
3.5492,25.0,4.946043,0.96043164,1032.0,3.7122302,32.73,-117.04,1.254
4.0313,36.0,6.330275,0.96330273,299.0,2.7431192,37.75,-122.14,1.955
4.7188,27.0,6.3935485,1.2516129,543.0,3.5032258,36.97,-122.13,3.5
5.1496,27.0,5.224299,1.1252337,1073.0,2.0056074,34.15,-118.42,3.65
3.8179,24.0,5.1157684,0.9680639,1174.0,2.3433135,37.56,-122.01,2.161
3.8292,21.0,5.763527,1.0801604,1387.0,2.7795591,33.1,-117.09,1.77
6.1504,16.0,6.9352293,1.042654,2146.0,3.3902054,33.86,-117.78,2.66
4.0403,23.0,4.792408,1.0,2181.0,2.5871887,37.3,-121.96,3.034
3.8864,29.0,5.16,1.1175,1265.0,3.1625,33.85,-118.01,2.093
2.1061,32.0,3.4592392,0.9347826,1148.0,3.1195652,34.06,-118.11,2.147
5.0462,34.0,6.370492,1.0491803,895.0,2.9344263,34.21,-118.59,2.277
5.6447,36.0,5.3261456,0.9730458,1348.0,3.633423,37.39,-122.01,2.526
6.7962,4.0,6.205937,1.0241188,1525.0,2.8293135,33.67,-117.8,3.291
1.7212,43.0,3.8680556,1.1458334,573.0,3.9791667,37.95,-121.27,0.59
11.0492,34.0,7.655766,1.0499139,2571.0,4.425129,37.42,-122.16,5.00001
1.8875,34.0,4.2471266,1.0603448,1735.0,4.9856324,34.02,-118.19,1.367
1.7212,39.0,4.5849056,1.0301887,1211.0,4.5698113,33.94,-118.24,0.955
4.1528,15.0,6.1932774,0.9873949,768.0,3.2268908,35.34,-119.08,1.301
1.73,44.0,5.02451,0.9705882,506.0,2.4803922,37.85,-122.28,1.479
5.0871,36.0,5.0819674,1.0027323,794.0,2.169399,37.39,-122.1,3.545
1.1563,38.0,4.8439026,1.2,760.0,3.707317,32.71,-117.13,0.827
1.6348,15.0,3.404321,1.0,2511.0,3.875,32.55,-117.04,0.932
2.5455,32.0,3.878788,1.038961,548.0,2.3722944,35.28,-120.65,1.659
3.9732,41.0,4.814189,0.9628378,838.0,2.8310812,34.03,-118.37,1.884
5.7078,17.0,5.395735,1.014218,1887.0,4.471564,37.28,-121.81,2.17
6.1287,4.0,6.791897,1.0810313,10450.0,3.2074893,34.01,-117.75,2.896
4.625,32.0,6.324324,1.0743244,749.0,2.5304055,34.43,-119.64,5.00001
2.6513,21.0,4.9800797,0.92828685,1428.0,2.8446214,40.55,-122.36,1.133
2.913,31.0,4.5606694,1.0502092,955.0,3.995816,34.04,-118.33,1.925
6.1383,23.0,7.2035623,1.0330789,1284.0,3.2671757,34.3,-118.7,2.441
3.5556,33.0,4.95186,1.1181619,1626.0,3.557987,33.93,-118.08,1.728
2.875,22.0,3.5733647,1.0760165,4876.0,2.8733058,34.21,-118.54,2.271
4.9102,37.0,5.0706215,0.97740114,1082.0,3.056497,34.2,-118.52,2.072
4.6923,15.0,5.7665443,0.9356618,1635.0,3.0055146,38.69,-121.33,1.227
3.9032,19.0,5.0014224,1.0099573,1810.0,2.5746799,37.7,-122.13,2.18
5.0796,35.0,6.1123595,1.1011236,1158.0,2.6022472,34.19,-118.5,2.283
2.3977,11.0,5.483333,1.0916667,376.0,3.1333334,33.97,-116.86,0.58
2.3375,33.0,3.6363637,1.0267379,2649.0,4.7219253,33.93,-118.35,1.706
5.3674,26.0,6.8757224,0.97109824,988.0,2.8554914,33.65,-117.97,3.393
3.455,48.0,5.883019,1.0584905,1275.0,2.4056604,38.45,-122.71,2.221
1.3583,10.0,4.5,1.1702127,295.0,3.1382978,37.77,-120.85,0.852
2.2883,33.0,3.9787471,1.0,2659.0,2.974273,38.14,-121.27,0.869
3.025,25.0,3.982379,0.969163,1342.0,2.9559472,33.88,-117.87,1.569
2.2607,40.0,2.7309237,1.0963856,995.0,3.9959838,34.07,-118.26,1.656
1.8929,30.0,2.96875,1.0477941,1245.0,2.2886028,34.14,-118.25,1.969
3.8906,15.0,4.8323865,0.98295456,723.0,2.0539773,38.67,-121.27,1.287
4.7708,32.0,4.566116,0.94214875,1270.0,2.623967,33.94,-118.16,1.786
3.6875,44.0,5.177778,0.99444443,717.0,3.9833333,33.98,-118.12,1.781
3.5268,23.0,4.894309,1.097561,409.0,3.3252032,34.09,-118.05,1.464
2.1182,34.0,4.4096384,1.0385542,1304.0,3.1421688,37.34,-120.6,0.689
2.5156,18.0,6.1393037,1.3233831,543.0,2.7014925,39.79,-120.53,0.719
4.1833,22.0,6.564232,1.0352645,1252.0,3.1536524,37.76,-121.11,1.921
3.3906,36.0,5.078534,1.0445026,1076.0,2.8167539,32.58,-117.16,1.478
2.5625,45.0,3.997826,0.9978261,1312.0,2.8521738,34.04,-118.35,1.38
2.2419,16.0,5.6539407,1.1133004,1904.0,2.3448277,39.83,-121.58,0.932
4.7647,12.0,6.24127,1.0603175,3129.0,3.3111112,33.26,-116.98,2.541
2.2778,41.0,5.3333335,1.1785715,605.0,3.6011906,33.93,-118.29,1.281
1.7375,52.0,4.81203,1.056391,523.0,1.9661654,38.9,-121.07,1.222
1.689,31.0,3.8007116,0.9644128,1091.0,3.8825622,33.97,-118.28,1.026
6.2048,23.0,7.3048434,0.988604,1043.0,2.97151,37.73,-121.93,2.75
2.7368,29.0,5.1810346,0.9913793,2317.0,3.329023,38.49,-121.5,0.782
2.6098,23.0,6.3855424,1.0983936,1829.0,3.6726909,36.18,-119.27,0.66
2.8304,33.0,3.6114383,1.0294365,4512.0,3.7947855,33.93,-118.34,1.437
4.0125,28.0,5.1546764,0.971223,1001.0,3.6007195,34.97,-120.43,1.301
5.5951,44.0,6.6183743,1.0106007,635.0,2.2438161,34.04,-118.39,4.613
3.6083,38.0,5.684729,1.046798,1272.0,3.133005,38.28,-122.29,1.342
1.9597,52.0,2.839161,1.097902,821.0,1.9137529,32.73,-117.16,2.0
2.3958,14.0,7.911111,1.4555556,270.0,3.0,40.76,-122.89,1.021
4.625,16.0,3.75,0.375,49.0,6.125,34.17,-117.27,2.5
2.5893,21.0,6.081448,1.1266968,868.0,3.9276018,36.1,-119.06,0.636
4.5656,20.0,5.1474104,1.0610889,1334.0,1.7715803,34.15,-118.45,4.784
2.2813,22.0,3.8558824,0.9382353,1455.0,4.279412,37.38,-120.72,0.673
3.1133,27.0,4.201923,0.96875,985.0,2.3677886,34.11,-117.85,1.806
3.5687,36.0,4.832461,0.8638743,603.0,3.157068,33.89,-118.26,1.207
3.5982,35.0,5.19764,1.0324484,686.0,2.023599,38.29,-122.46,2.717
1.8281,44.0,3.78,0.8933333,565.0,3.7666667,34.11,-117.27,0.629
1.6515,37.0,4.050676,1.1858108,782.0,2.641892,34.9,-117.02,0.616
0.9675,36.0,4.7477202,1.2097265,1223.0,3.7173252,35.37,-118.98,0.471
3.6413,40.0,4.604736,1.0418943,1318.0,2.4007287,34.27,-119.26,2.127
2.006,37.0,3.7692308,1.0230769,1579.0,4.048718,34.04,-118.3,1.5
4.2391,5.0,5.1238093,0.93333334,8733.0,83.171425,34.47,-118.59,1.546
1.6829,7.0,4.7363343,1.0675241,1608.0,2.585209,36.31,-119.16,0.802
4.375,35.0,4.864532,0.9458128,882.0,2.1724138,34.18,-118.41,2.917
1.0667,31.0,12.808511,3.255319,112.0,2.3829787,41.5,-121.76,0.342
10.7958,25.0,7.950089,0.98573977,1608.0,2.8663101,37.27,-122.03,5.00001
3.6953,26.0,3.9094892,1.0248175,3262.0,4.762044,33.76,-117.9,1.768
4.7566,23.0,5.762918,0.94832826,1988.0,3.0212767,33.09,-117.08,1.783
4.7,39.0,5.5333333,1.0405797,867.0,2.5130434,34.0,-118.45,3.347
1.858,23.0,3.9012048,1.0771084,1025.0,2.4698796,32.64,-117.11,0.675
4.1786,36.0,4.776699,0.88834953,615.0,2.985437,33.92,-118.13,2.015
4.375,17.0,5.318782,1.0609137,2440.0,2.4771574,33.73,-117.99,2.481
5.4834,26.0,6.619835,0.9855372,1411.0,2.9152892,37.72,-122.07,2.952
10.3682,37.0,8.077922,1.1233766,394.0,2.5584416,33.61,-117.92,5.00001
2.7379,42.0,4.3311257,0.95695364,950.0,3.1456954,34.19,-118.38,1.815
2.1154,8.0,4.2886596,1.2474227,936.0,9.649485,35.47,-120.64,1.172
3.6509,34.0,5.0186667,1.1413333,1034.0,2.7573333,33.95,-118.03,1.732
3.6726,38.0,4.221843,1.0170648,1073.0,3.662116,34.29,-118.43,1.546
4.6406,20.0,6.1099796,1.0692464,1207.0,2.4582484,38.07,-122.19,2.175
1.8771,34.0,2.5783505,1.0793815,3326.0,3.428866,34.08,-118.3,2.475
6.1551,11.0,7.2561574,1.0307882,2327.0,2.8657637,36.58,-121.67,2.918
11.2463,22.0,8.249027,1.0350194,1480.0,2.8793774,37.25,-121.99,5.00001
7.8061,2.0,11.1105995,1.6313365,703.0,3.2396314,33.58,-117.65,3.314
5.0267,5.0,6.0868964,1.1089655,2003.0,2.7627587,35.24,-120.52,2.533
4.4653,33.0,5.8729095,1.0568562,1971.0,3.2959867,34.02,-117.98,1.932
1.5625,21.0,3.9309092,0.9236364,715.0,2.6,39.4,-123.36,0.715
2.6074,17.0,4.4380164,1.2219598,1722.0,2.033058,34.1,-117.69,1.375
3.2216,39.0,4.481322,1.0890805,1807.0,2.5962644,37.62,-122.41,2.427
2.2321,34.0,4.919629,1.1406492,1820.0,2.812983,33.93,-116.9,0.718
5.8343,15.0,6.5987263,0.9490446,395.0,2.5159235,32.95,-117.26,5.00001
2.7411,14.0,4.285714,1.4761904,134.0,1.5952381,37.3,-121.87,1.125
2.4792,24.0,3.4547038,1.1341463,2251.0,3.9216027,34.18,-118.38,2.0
4.6463,22.0,5.3963637,1.0454545,5600.0,2.5454545,38.1,-122.58,2.763
1.9135,18.0,5.192029,0.96014494,1092.0,3.9565217,36.3,-119.21,0.494
2.7019,33.0,4.031509,1.0862355,1854.0,3.074627,37.67,-122.09,1.54
5.2333,34.0,4.8680205,1.1675127,384.0,1.9492385,33.6,-117.96,4.714
2.3256,24.0,5.9595504,1.2764045,1532.0,3.4426966,36.32,-119.66,0.568
3.0495,16.0,5.4138727,1.0739884,3073.0,3.552601,32.59,-117.05,0.983
2.8702,36.0,5.2455697,1.0329114,964.0,2.4405062,34.07,-117.66,1.37
5.9941,23.0,6.495274,1.0680529,1729.0,3.268431,34.05,-118.11,2.667
9.2873,26.0,7.7728057,1.0516351,1714.0,2.950086,34.29,-118.49,4.318
5.3072,25.0,5.921409,1.00271,1558.0,4.2222223,32.58,-117.05,1.327
3.3836,43.0,5.7414775,1.0767045,1051.0,2.9857955,33.93,-118.29,1.299
3.7067,45.0,4.8432837,1.0970149,1064.0,3.9701493,33.98,-118.34,1.366
2.0875,17.0,3.9014778,1.0714285,904.0,2.226601,33.78,-118.15,1.813
1.0179,42.0,3.6607144,1.0446428,706.0,6.303571,38.94,-121.1,1.25
2.1,17.0,4.33574,0.96750903,555.0,2.0036101,39.51,-122.22,0.669
3.1992,41.0,3.3022387,1.0634328,562.0,2.097015,33.99,-118.46,3.038
3.5673,17.0,5.4537315,1.038806,766.0,2.2865672,34.65,-118.23,1.363
2.1607,48.0,4.4011626,1.0930233,1353.0,3.9331396,34.0,-118.28,0.961
5.2803,35.0,4.710983,1.0269749,1187.0,2.2870905,37.42,-122.12,3.621
3.875,37.0,4.792531,0.93360996,814.0,3.3775933,34.07,-118.17,1.485
5.1806,9.0,4.416357,1.0346965,1530.0,1.8959107,33.8,-118.16,1.75
6.3054,14.0,7.0392156,0.9831933,1151.0,3.2240896,33.3,-117.25,3.59
7.7261,32.0,7.068311,1.0796964,1304.0,2.4743834,34.47,-119.7,5.00001
1.815,52.0,2.8531468,1.0,313.0,2.1888113,32.73,-117.17,1.167
4.6625,14.0,5.554007,1.0174216,887.0,3.0905924,37.58,-121.47,2.94
2.3083,20.0,5.485777,1.2625821,1072.0,2.345733,38.96,-122.63,0.602
1.2857,39.0,4.031496,1.0393701,443.0,3.488189,37.61,-120.99,0.6
4.1417,52.0,4.8644066,1.0783899,1039.0,2.2012713,37.77,-122.45,5.0
3.5611,12.0,6.175373,1.0845771,2191.0,2.7251244,36.23,-119.34,0.902
5.2894,16.0,5.348711,1.0162822,1894.0,2.5698779,37.25,-121.94,3.328
2.5141,19.0,5.084746,1.0644068,2202.0,3.7322035,36.55,-119.4,0.674
1.1346,42.0,3.5921052,1.0219299,899.0,3.9429824,33.93,-118.25,0.854
2.5379,33.0,5.8426776,1.1472803,5650.0,4.7280335,33.89,-117.28,1.527
3.2875,26.0,3.3381743,1.0591286,2087.0,2.1649377,37.4,-122.09,1.827
6.3245,52.0,4.7352943,1.1360294,437.0,1.6066177,37.8,-122.41,5.00001
5.6437,52.0,5.5457745,1.0,629.0,2.2147887,37.3,-121.9,3.12
7.0598,25.0,6.9659863,0.9863946,357.0,2.4285715,34.31,-118.49,3.563
1.9509,35.0,3.5727272,1.0424242,1372.0,4.1575756,32.7,-117.13,0.702
2.1829,15.0,5.1226416,1.0735849,1532.0,2.890566,41.74,-124.16,0.695
8.5759,32.0,6.7514124,0.9491525,810.0,2.2881355,37.98,-122.53,5.00001
2.1071,47.0,3.2894738,0.8588517,1512.0,3.617225,34.13,-118.27,2.089
6.1724,35.0,7.006359,1.0389507,3450.0,2.7424483,38.01,-122.59,4.143
3.8684,38.0,4.5159516,1.0451045,2561.0,2.8173816,37.49,-122.24,2.656
2.3929,12.0,4.8720136,1.0204778,1658.0,2.8293514,37.28,-120.44,0.811
3.875,39.0,4.589242,1.0415648,805.0,1.9682151,32.83,-117.27,4.1
3.3939,23.0,3.7406104,1.0211267,1977.0,2.3204226,33.78,-117.85,2.121
3.1528,35.0,4.1589403,0.9735099,2990.0,9.900662,34.05,-118.17,1.218
2.6296,25.0,3.903226,1.0956619,2359.0,2.6240268,32.65,-117.09,1.5
3.4808,45.0,4.8911915,0.9222798,533.0,2.761658,33.81,-118.2,2.069
4.3145,31.0,6.4653463,1.049505,1021.0,3.369637,34.13,-117.85,2.33
3.045,16.0,2.7088037,1.0564334,648.0,1.4627539,32.86,-117.23,1.0
6.46,36.0,5.595819,0.9634146,1455.0,2.5348432,37.43,-122.12,4.255
5.2783,12.0,4.4660196,0.98058254,405.0,3.9320388,34.16,-119.18,1.674
4.2429,3.0,7.316657,1.3160887,5820.0,3.3086982,34.04,-117.46,1.473
2.6801,12.0,4.378486,1.0099602,1971.0,3.9262948,36.24,-121.02,1.0
2.8514,52.0,3.8017545,1.0912281,1095.0,1.9210526,33.99,-118.47,3.587
2.6065,18.0,5.5348835,0.9767442,859.0,2.8538206,36.29,-119.11,0.938
2.1406,19.0,2.8477418,1.0451612,1304.0,1.6825806,37.45,-122.16,4.025
2.3152,10.0,3.4055943,1.1048951,631.0,2.2062938,37.97,-122.04,1.406
3.0907,13.0,5.7435374,1.1863946,4885.0,3.3231292,33.92,-117.27,1.272
2.7727,52.0,4.867159,1.0885609,898.0,3.3136532,34.0,-118.29,1.286
2.5652,17.0,3.160804,1.1122278,1906.0,3.1926298,37.32,-121.83,1.653
3.1923,40.0,4.3088236,1.0496323,1305.0,2.3988972,33.88,-118.12,1.919
4.0441,45.0,4.873995,1.0938338,1705.0,4.5710454,33.94,-118.2,1.575
2.8125,28.0,5.7277937,1.0959885,1614.0,2.312321,38.37,-120.87,1.134
4.1098,14.0,5.9402795,1.0533673,2235.0,2.8398983,36.83,-119.74,1.082
3.099,42.0,4.403315,1.019337,952.0,2.6298342,34.01,-118.42,3.354
3.0,39.0,4.628931,0.9496855,1036.0,3.2578616,33.92,-118.28,1.1
3.1964,36.0,4.1517243,1.0344827,645.0,4.448276,33.92,-118.21,1.154
5.7407,25.0,7.4058824,1.082353,599.0,3.5235295,33.98,-117.96,3.022
1.6944,45.0,4.948718,1.0153847,498.0,2.5538461,37.99,-121.29,0.752
5.7211,23.0,6.4650903,1.1396396,1843.0,2.0754504,37.43,-122.21,5.00001
2.7951,52.0,4.6348686,1.1809211,981.0,3.2269738,34.36,-119.06,1.993
6.1265,22.0,6.7595572,1.0744467,2843.0,2.860161,37.73,-121.94,2.603
4.7472,13.0,5.7862406,1.0311221,3864.0,3.1646192,38.19,-122.29,1.486
4.8229,10.0,5.4,0.9908046,1598.0,3.6735632,32.91,-117.15,1.832
4.8214,29.0,5.418605,0.8895349,711.0,4.133721,33.95,-117.5,1.434
3.9022,10.0,4.8503184,1.0796179,2056.0,3.2738853,37.6,-122.08,1.917
1.6333,37.0,3.6703296,0.989011,1092.0,4.0,33.94,-118.25,0.945
5.8541,22.0,6.4481053,0.9884679,1871.0,3.0823724,33.66,-117.97,2.815
2.9653,28.0,6.5546875,1.2578125,666.0,2.6015625,33.6,-114.65,0.949
2.0972,52.0,3.1498127,1.1554307,873.0,1.6348314,32.73,-117.16,1.125
4.7788,31.0,6.422932,1.0018797,1245.0,2.3402255,32.79,-117.2,2.76
7.5274,37.0,7.068536,1.0124611,930.0,2.8971963,37.36,-122.09,5.00001
3.9,25.0,5.744083,1.0946746,1641.0,2.4275148,38.3,-122.31,1.873
4.7159,36.0,6.5615764,1.0689656,648.0,3.1921182,34.13,-118.01,3.659
3.5179,12.0,5.021396,1.045045,2471.0,2.7826576,33.04,-117.28,2.527
2.875,24.0,5.3448277,1.1422414,1035.0,4.461207,36.72,-119.76,0.606
2.1418,13.0,4.6205583,1.1383249,1737.0,2.2043147,37.32,-120.48,1.306
2.56,34.0,2.7616487,1.046595,1564.0,2.8028674,37.48,-122.22,2.5
6.1824,36.0,6.9,1.1190476,621.0,2.9571428,34.21,-118.13,2.741
7.3518,16.0,7.1655846,0.9448052,1081.0,3.5097404,33.71,-117.78,3.312
5.8322,15.0,5.7401576,1.0150919,4784.0,3.1391077,37.39,-121.85,2.766
2.9334,22.0,4.334478,1.0796703,6666.0,4.5782967,34.07,-118.01,1.826
4.7543,27.0,5.3568,1.112,1545.0,2.472,33.87,-118.31,2.963
7.7643,26.0,6.270396,0.93473196,1264.0,2.946387,37.33,-122.04,4.747
3.6625,37.0,5.6016073,1.0401837,2076.0,2.3834672,32.76,-117.05,1.548
3.0469,16.0,5.764228,1.1165311,1104.0,2.99187,39.79,-122.25,0.722
2.2672,16.0,5.3251834,1.0770171,1629.0,1.9914426,38.03,-121.29,0.911
3.851,16.0,6.912409,1.1897811,477.0,3.481752,35.17,-120.43,3.15
3.2083,46.0,5.5314684,1.1013986,777.0,2.7167833,33.99,-118.33,1.496
5.5622,43.0,5.939005,1.0979133,1488.0,2.388443,37.73,-122.44,3.136
8.203,21.0,7.5954633,1.0132325,1508.0,2.8506615,34.26,-118.55,4.454
2.6667,26.0,3.6620417,1.1337959,2308.0,2.2874134,33.92,-118.36,2.293
2.9451,7.0,5.389841,1.0622222,5807.0,3.686984,37.62,-120.97,1.278
4.806,20.0,5.867974,1.0457517,2867.0,3.7477124,34.41,-119.52,2.797
5.9547,18.0,6.547325,1.1028807,547.0,2.2510288,32.95,-117.24,3.293
